,Product_id,Selling_Price
576,NKCE48ZU6EAYFSCM,2246.735
577,SNDEDFE6QPNQRAXF,9083.741
578,SFFEGP24CR5VDNZC,7270.6094
579,TOPEGGE5GRFUTGGB,8660.543
580,EMLEGMZRZGDARGR8,3729.5906
581,CRTECN2QVPG3DY7K,2968.558
582,MUGE8VY8HZAM3ZRK,646.13696
583,SNDEGAJFFK2KKKRF,4464.514
584,BRAEDASWQDSYNUV3,7583.908
585,PCSDY5AHM2SEJM4K,5649.323
586,NKCECG6ZNH9NXFFH,3887.1973
587,WATECE855W5YFE3H,2964.9878
588,SHODWMHHCXTD47NQ,5435.486
589,CRTECN2QYCZPHYHH,2925.3186
590,GOGEHZ5P6TWYBFXB,2559.1184
591,TCVEHSMY2TNTCKNC,7778.659
592,SFFEH2FGABYNF47W,4854.034
593,MUGEAGGKZFD7ME7F,1745.9182
594,TOPE7QTUGVGEFKH6,3640.5684
595,TSHE4S26ZSFE9JTB,3233.027
596,MUGEGZUJBNU4Y2CH,602.9578
597,WATDUNJ7PGYUWDGQ,8248.178
598,NKCEAJKYW5CDKBEV,9341.875
599,PACDZUDMCHKDHGXA,3312.962
600,BRAE8TFHGXKFFMAQ,1707.1584
601,NKCE87C3JAXKXZRJ,2914.046
602,NKCECQYZ24MSM3ZZ,3584.3606
603,SNDECZJR6APCXEZ4,11380.499
604,TOPED9T3FXS8CP8M,5621.0728
605,ECIEF7MGVGZAZMGG,4970.979
606,SHIE7DFNYZC6YWTT,484.6579
607,SUDEJFBRVYEUZUDH,3044.8328
608,MNKEYGQMJHGZ4ZRX,1731.1892
609,BRAE8MVUMSMBMNJS,3329.9653
610,NKCEBBYSAJKEEQ8K,2893.618
611,SNDE9WZJJ8YXWU5Q,8634.566
612,CRTECN2QSXEHJHR5,4045.2278
613,BRAE9TBZWWACJHJ8,2871.9941
614,SHIE9FMP3RBSYMEV,6490.335
615,DREE4DF4DQYMGDJV,5330.7856
616,NKCECZKQGZXVZ2RY,10152.545
617,DRPEHYHKYSXETBBJ,3836.8445
618,LJGE9UG8WCYXPCHA,4560.33
619,GLSEHFUGQRHPBV8D,776.94324
620,TOPE954FERN5VZYH,4618.709
621,TOPE7JZU5WZZVYDT,8301.211
622,JWSECGFU8YKHTSMU,3727.4587
623,RTREF3PRF3M9FMEF,3582.838
624,PTPEAT32HSGZFHVY,3330.5027
625,TSHEHU5RQSZZHSKF,5851.9165
626,NKCE2RPCN6RCTGDG,6150.961
627,ACCE45UGGC7GVAVG,6364.985
628,WATEBFPXFYMWJGJZ,8702.168
629,DRPEFZDBMRGECGZG,5189.5986
630,TOPE2HZRFKVVTCKU,4247.423
631,CRTECN2QYKFNFXCZ,2123.9917
632,PCSEC86VEVSKD5ZY,1777.3417
633,SGLE8YSWHJAGP3WJ,9461.227
634,RNGE88Q9HE9RQYEM,9219.185
635,CRTEA7HAFUMPQNHJ,4696.7593
636,TUNEB42QBZHYP57B,2519.5728
637,MTYEGUA2VUJ9UDGX,10650.92
638,PAEE8NDKHJ7ERAPT,6684.692
639,SCFEHDJKTM826ZRA,4294.6045
640,RTRDFFYGKJAXPUUG,548.7291
641,BRAEDQDFGYCZUFEJ,1596.2229
642,WATDK2G2WM5XHF9S,6435.2104
643,BRAE3P8YWVZGNYZH,5448.054
644,BRAEBKJSNVGDG4DP,2812.1792
645,MUGE7DUFGUZDQMTQ,2131.989
646,BRAE7Y46JXZJHN47,6878.8896
647,CRTECN2QVB7UDF2P,2644.7268
648,CAGE76FNT9D99PZK,2908.0059
649,MUGEAGGKHFAM4YZG,565.0604
650,DREECRS4EHXNA9UH,4285.907
651,NKCDU4RZC2AFABJV,3107.5364
652,SNDECYHFHV7XHZNN,8085.476
653,DRPEHYHGSSEPB6HW,4599.509
654,MUGEGZUHVZ4Y85DV,3497.203
655,BRAEBBMQYHRSZ5JC,2537.6697
656,NKCEAPCXCP8GZG5Y,2526.752
657,RNGDWKZN9DSHFHYY,3400.1672
658,PACEB7GGJXVVDZFZ,2015.2148
659,BRAEDQDFSDVTSSWK,2388.0168
660,NKCDWBPZAJH88YAZ,3160.4678
661,NKCEB774SNZGVYW3,574.3582
662,RNGE88FRA9DMA4UZ,3912.0742
663,BDSEJJ6USEQZS3QA,1250.4889
664,MUGE9HRRKMGKHMRT,713.77155
665,NKCEAX7HH7BFTFHF,4102.069
666,NKCDUYA5PQWDKMBZ,2378.846
667,WATEFWP4V5ZEHZZY,3353.012
668,BRAE8QNFXPTNHXKB,6889.5776
669,NKCDWBPZGZJNYCCS,3625.3372
670,BRAEDZ7TZNFQTXZA,2025.434
671,CSPEGNS9GZVAGRY7,4774.828
672,NKCE6XU6DA4HYYGN,3599.4016
673,CRTECN2QYMHJKQ3G,114.23289
674,LJGEATZSESZPRQX3,3391.3933
675,CAGEBTGHSVHHWPG6,7949.9062
676,SOCEJZT8FMXJ8VHZ,4807.9883
677,FLUEGKG2K93HY9TC,3907.2122
678,SUDEHYGVDNRHYPTW,5560.9043
679,NKCECZKQCFGWJ36A,2289.8289
680,TOPEHZNQGZJYYJHE,891.536
681,NKCECGVBWQWGZUVG,1732.4926
682,BRAEDUXKVAPEV9G6,7261.21
683,RTRDYYTZSUUNFFUT,528.69617
684,BRAE3WVQZZUJA4JW,5427.3965
685,PELEGHQP8GMXYF6V,3311.2493
686,NKCE9YFCEG5FXMAH,3762.9238
687,TOPDZGV8GUEXZNUT,5052.174
688,WATDZ5HGRGZG4AFT,7995.1387
689,MUGEACY8DDWFGRUA,2191.3828
690,RTRE7FT9VKRGNTRR,7405.5166
691,RNGE7M9279JQH6M2,6206.242
692,RNGE86J7VJNYBSHZ,3278.4148
693,TOPEHZSMJYWRYH8F,585.3213
694,BLAEE3YX3WETHSZD,6211.474
695,ACCEAZCVEKWMNSEY,1409.8744
696,SHIEB7A6NCNJNZJD,3950.93
697,WATE2FAHHP3FEYG6,9278.197
698,TOPE9PSGHRKUCXKM,5974.4097
699,MUGEAGGKKDAXEA36,3672.4966
700,TOPDX9TF4PYJMX7B,3147.8137
701,SHIE9J6PVG9ZE9M5,3833.5554
702,TOPDZFGCFH8AMJ4B,4604.0215
703,RNGEA9ZXDDFHAVMZ,728.85284
704,PLLEHQV78ZFHTE7X,2869.4656
705,BRAEDTGQMXYVF7NB,1024.6792
706,CRTECN2QVSZP8JDW,485.336
707,KRTE5PEEG7YAGENZ,11353.204
708,NKCECGVBKYNJGZZQ,4081.715
709,RNGEDAK2KK6VXQQ5,7478.238
710,RTREF3PGZGTGBHT7,6078.9536
711,MUGEYYXFNGQ6A3FP,3873.3486
712,SLOEBHYNHETSRBXN,5815.664
713,ARPEGDHSXZJSHGSN,2671.7615
714,NKCECPHGBUZPN2KU,5711.426
715,VSBEGBH9QBHT2MQF,1036.8076
716,BRAEB2ZTXQQTYTEP,2109.0918
717,PANEENEMG9NPM2QQ,622.72516
718,SNDEHZQ7MMN272VX,3901.3503
719,NKCED2ZGYAP3UKJY,6186.1045
720,PCSEC86VKYNCPSDK,1975.6932
721,PBXEBYHYS3UXVBE5,4140.229
722,NKCE8ZJ2PXWJQZZX,2931.0107
723,AIREGHYGSZKZYZBB,4156.9106
724,HMBEE965MNXMUSFY,6641.6978
725,HAREGG26JVZYCC8B,1871.0656
726,JEAE2KFRBNFZFWE6,3131.2407
727,DIAEJUCFFWRXYACA,5420.895
728,PCSE76X4U7MFDPUZ,10866.521
729,MUGEGZUHAVWFHSER,4995.1484
730,TCVEHSMFHCPGH9QJ,747.30975
731,NKCEFNPJ5M9JZJR7,2298.5347
732,PTGEGUP5KM48MRRW,542.9068
733,KRTECAVZHVTGR2YV,6892.327
734,JWSE9KZTWGWKVYYH,6432.388
735,PCSE95HXQE744G8Z,5287.8936
736,DREEGZ4CUZH5CATV,4334.8306
737,BRAEDQF7KGNJ2EEW,8982.123
738,PTPE4P39G9SVGHRZ,654.80725
739,NKCE4PZ6HYWFZUAN,458.6312
740,SNDEDFYPJFHXG98W,3009.302
741,TSHEHU5RWCQXRWF9,4342.9697
742,CRTECN2QYVBX5Y4W,1120.0278
743,NKCE8HVPEPWAU2HF,2836.5032
744,PTGEGUZVM4X9XZWG,9866.3
745,BRAEDH76Q44DNY23,8182.0786
746,INKEF7WMPUEH9G4V,3681.9465
747,CRTECN2QS5JJAFVP,5539.7393
748,SHOE2FQCE3QFC8ZM,3932.2773
749,TOPEEEPV4GFFSHJG,6028.956
750,PACE43HF8JWNA2GY,3320.1833
751,PBXEAHTCHTG62WSA,3186.9487
752,PADEHZFJGQNSEVKC,4057.6992
753,BRAEDQFRZAAEWCDT,2850.061
754,BRAEDSKCJJUEVC6B,1623.059
755,WATE8PBFZKV5BYDZ,11771.175
756,SNDEHYMXZTFRYZQV,6174.6772
757,NKCDXYFHPJ4UNFPU,3849.927
758,RTRECTV9PSVC8Z9Y,1619.6654
759,BRAEDXPFA43N8HW9,7251.1084
760,PCSE4C9YYYYXGNFH,8032.122
761,MUGEACY82SGHCHYY,5024.308
762,CAGE7UCEDBWHWF48,3242.6033
763,ACCEDTNRADHZ35UD,1012.134
764,SHOECKEYFVTA6E8S,6459.732
765,CRTECN2QTK6FRYHR,3007.6594
766,NKCE7MMG7YSJCBZG,523.8306
767,PTPEDDXTMZKMNXHX,4225.36
768,ANKEGPVMFV9BJBJM,6010.751
769,BRAE8WPSGGK9DQHX,4027.7778
770,KHREH26Z6GEDTYYH,1353.7715
771,NKCE9YX4TREBP4UZ,525.7851
772,SHIEHYHMWMYPDFSU,4285.852
773,BRAE7KQVYF75XZRE,5315.97
774,TSHEHU5RHTSZSCAY,6403.641
775,PAEE8EZHZFKKYMVK,5953.728
776,NKCE7PZPCSNSCHWT,3960.4055
777,CAGEBFPEVT4JFGPC,3250.9822
778,NKCEBBYSAMV3GRMV,3129.694
779,PAEEAMGFHMZW72XN,5689.515
780,DRPEHYHNCZXNYFZH,1572.3063
781,NKCEFAG9U4ZHRHKU,3742.2134
782,BRAE5F3KGW3JVKJH,1673.4009
783,JWSEBUKYNF45Q8DG,4930.5977
784,BBAEGJFRDFNK9FCH,5734.5146
785,SHIEBY82HGZCTH5D,3760.9883
786,JUMEHUFGYXJYP29C,9376.615
787,MUGEAGGKY7DVDTYA,3618.7312
788,SHOEBGHJZB2UKFC4,4007.4927
789,CRTECN2QYUDAZJ8T,2630.0032
790,WATDEWZ9UMDYPWYC,2143.55
791,TROEGZ8QS74W4XR8,10892.175
792,BRAEGJFX4ZCMZHH6,1149.9203
793,NKCECJPCUYJZZQTR,474.5782
794,BLAEE6KTUAEBTDKS,8910.807
795,MUGEACY8TXGZFHKY,472.74008
796,BRAE8EHTNDJHDDAD,1735.3892
797,NKCEBFWTTMZH9MAR,5190.1455
798,FSEEHXHFG6KCYVVU,6905.747
799,WATE3YHHFFCUGZFB,4285.5938
800,BRAEAM6PF9YRAWWQ,7055.7466
801,DTHEHTAZPGKDZXWH,4160.6343
802,BRAE7V2UXPZMDHQ7,7232.722
803,CNBEJ9EDXWN8HQUU,3999.197
804,TOPECYENWHHDGFCH,3766.9358
805,BOLEHUEBRTVCGWMK,3766.3364
806,TOPE8H5DGZH8GTDC,7936.047
807,PAEE8G6NHEZMBWGH,7859.251
808,LJGEG57E8US6WQWE,3039.7917
809,NKCEAVVRVBGADAHE,7639.523
810,SHIEFZ2GJGAHATFG,2124.7432
811,NKCDZJB8WUWBH49M,3750.0571
812,HAREG4928QYXAP3E,7645.959
813,PBXEBQGM4J4AWAWF,5655.3516
814,JGTECTXNVGH5GYM5,5046.735
815,SHIECPXYNJ8UHGFN,7090.61
816,NKCDWBPZ42YGY39Q,915.31274
817,WATD9H76N5WQYVGJ,9075.513
818,ACCEBWRHKPQCGJNF,4607.511
819,NKCEB2S9MFVUCSQU,2325.3784
820,CRTECN2QVHHZ5THC,3473.5364
821,NKCDUEHCBEY7YZV8,1754.406
822,SHOED5DCYU8HWRDH,2974.507
823,ACCDQDYBKTC6G9GH,8635.219
824,WATECVGYJXPGREKD,559.10333
825,NKCE7TZG9AG6F3YB,4194.236
826,PBXED6C4RKBW8SRE,462.39545
827,CRTECN2QXHMJ87BG,2501.1436
828,SNDEGFJHB7XH9YPW,783.92175
829,NKCEAVZ3ECSBFANG,3973.5718
830,BRAEB9ZNSUGGSFQV,4587.6445
831,WATE9CFHPAEU3G4B,5040.9243
832,NKCDYQ3RWGURBTAV,867.30457
833,BRAECRHEHYDVDRTG,2302.4458
834,NKCED8HZ3VQRHGGF,427.26694
835,BKPEGUJHQSJUZBVF,475.38797
836,BRAECHF3WZHZBQX2,2182.9817
837,BRAECQGS8RZDBQXM,1864.4059
838,BRAEDNX2TYZYQQZ2,3671.2402
839,NKCEDAN8ZMVMTDMB,5451.1675
840,TUNEBE8ADAYHZ4PG,8308.017
841,BRAEDN37XKYGFKGR,8092.0317
842,CRTECN2QYUBADBHF,3615.9214
843,SGLEGBV6USTHRNDH,3879.4912
844,NKCEAPCWZTGKKMGW,3121.219
845,NKCDSRPAFNQEXDZG,754.30817
846,ACCEGNVADAYPFTER,4085.9028
847,SHOECP78YDYPYPSE,3608.4468
848,NKCECKHZPB2JMPGF,11456.439
849,CAGE79CEHJZX52XS,3149.1377
850,SHOEH4FSHEDEMVTM,3365.1648
851,NKCE5UY9JMZP9NGF,6417.57
852,RNGEDAKAZXTGZNAM,5706.326
853,BRAE5PKZBZGYZEMH,7865.044
854,WATD9H76GH2CHZ48,1636.704
855,ELWEG4DCHBUNHUAD,5626.3896
856,BRAEBBMQJ9ARUWCH,1757.502
857,MUGEACY8FADKRHPW,1848.2125
858,SHIE53GCQDQEK7SF,5979.093
859,TKPEG2Z2CWU9AHXG,692.495
860,TOPEGGA6H622PCDF,2168.0752
861,RNGEFP2XDHURBWYP,1096.9991
862,WATE5HFYAAFVDZMJ,8207.458
863,HLUEJQ3TART8YBKJ,8974.217
864,BDDEH93ZEEZY7CHM,814.6139
865,SHOECXPMAQXZ3QPH,3842.017
866,BRAE8X2ZZMYUZGGU,1583.7128
867,CRTECN2RCWZTMS2F,2561.97
868,PHFEGJGHPSYKMHES,2007.6669
869,NKCEDHHPRYYZURBG,7283.738
870,DSEEHETVWRX9FZDT,837.5289
871,TOPE7H6NJKNYWBGN,2717.3044
872,BRAEAM5DR9NS5XPE,4178.3013
873,BBOEGP4HM4C5WXVC,1223.0393
874,TOPE7ZHZJY9AJM7H,6389.456
875,BRFEHWGA3B6YEWNG,2331.9001
876,MUGEAGGKRHSXEGCV,3605.457
877,NKCE6TNZZKEGKPGA,4395.6523
878,ACCEGH6RPWY9DHAB,5998.851
879,SHIEBJH8XQ2TEASA,2561.5874
880,GLSEHFJZGQDR9Y6Q,5668.4775
881,ACCDQDYBDNZRPMSW,1122.3944
882,CRTECN2QVH5KUGW4,3955.6963
883,CRTEB774JMYWBRMV,4201.7407
884,BRAEAW9HUAWTZGSH,3535.5476
885,BRAEGJFXJGTRFEYE,1307.6747
886,SHIECRX5GAVFAKJ7,2848.557
887,PCSEC86VU9PMZYMP,8237.361
888,WATE8C5ZUTSGNEMF,3151.4038
889,NKCE2W3WYQZ7TCRA,644.0043
890,BRAE7DRSNFESBUYT,5523.287
891,PBXEBSMZKB3GTTS8,8058.522
892,CAGE9ABAYFMUUH45,425.1092
893,DREE8MF7NWZUYSBV,9473.595
894,BRAE3WVQHJWKQZHZ,1878.1475
895,SHTEB5MNYHJJQGBJ,3141.3806
896,PAEE7A8QGN6WSYAG,12277.461
897,MUGEACY8QAHZFFXV,2093.2012
898,AVCEJCHZ2GVMBVP2,763.569
899,CAGEBTGG3AZRBFHE,2976.687
900,TSHEGGCKYG5GGGMU,3238.786
901,MUGEAGGKKZBHTBHW,2989.0122
902,PBXE7NYSPF4FKVY6,3174.6729
903,ARPEEMCAMGADRCGQ,3995.2043
904,ACCEF3Z2XMEEJVWE,7629.646
905,SHOEFMRZZAXFQW4F,5552.545
906,TWTEHH2B5EZ4PK6U,5028.446
907,WATDXFGTMYAAZYW8,3190.5403
908,SHIE9J6PPZ44RZDK,4525.052
909,NKCED6EXHFFHUFEW,12596.587
910,PBXE78PHEKYZRPSC,9984.462
911,CAYEJFYZ6B73NUMH,287.973
912,BRAE8RSAHXUVA9FQ,1654.4348
913,NKCE9W4ZNQGHCENM,1078.6428
914,SHTEDWHGGHUZZTMZ,996.46826
915,NKCE7ZPRDS6PZTAA,2203.302
916,SWTEDVZZ92PX48ZY,5088.2686
917,PCSEC86VZVTTBKJE,8115.6333
918,TKPDS6ZEWH4KF3SJ,7568.5366
919,NKCE2B57DXAZBYER,2346.816
920,MUGE6A5HP6TG9YCQ,2490.204
921,BRAEB2S8SVFDT9HA,3213.1047
922,FABE88MH9NNKPM4H,3519.187
923,WBTDMEZTUWBPD5DM,4209.2114
924,VANE8KP4GWZPNKQZ,5647.372
925,PCSE9R7E3AFG7F9H,1219.9636
926,ACCE8XZMBCKRGRVS,1586.8375
927,BAAEGHPNYQ5JMZNZ,7138.3535
928,NKCEASCZT3V6YGJV,2840.3132
929,TOPEYJZ7PUP4YRP3,2844.3445
930,PCSE4VAVUPCMZZ7A,4221.633
931,BRAE5F3KHHPXDMUR,2780.7537
932,CRTEJU6FJTEHSVTR,5066.852
933,PTPDVPFYEKTVFEZ8,2783.0562
934,JEAEHYZRRZDZZNWT,5776.017
935,JWSDYFUFNYBSDY6B,869.457
936,CCVEFX3XNKFEF843,7034.98
937,PACE66XREPHDU3NH,4515.6387
938,SUDEGGB3E5K4UNYW,692.4533
939,NKCEB3ZCW2HXUSFX,1612.1973
940,PCSEBFEH9XA3B2DF,3141.715
941,BRAEBCY3JXSJFNZH,2316.757
942,CLTEHE9GGXJKCWCV,4686.0396
943,CAGE5QJG2PSHZA28,317.51764
944,BRAEFR6JZXBQ9NJK,8080.43
945,BRAEBCY3V4ZR8UUU,6191.2227
946,DREE3KKW8HYZJHZY,3687.4082
947,FABE92NVVHWSKHAX,4466.6484
948,CBKEJ3AZYYJTEHK6,5484.3994
949,SHIEA6YUZCDGZUCG,3841.091
950,SHIE9J6PYBXBYHRZ,2381.7297
951,FABEADKA9VBM9DTM,4343.804
952,BRAEB2S8TG98KYGJ,9919.63
953,CRTECN2QX4FC2UAC,2737.6445
954,NKCEAQPGSPXZDCSA,5478.3364
955,NKCE5TFVHZDZTAYH,3738.6614
956,BRAECCDUHY5DYWFW,2715.087
957,NKCEFFFP9THXHT7P,2002.8279
958,DREEAVB2QKSZN4HH,3875.9756
959,SNDEGSZD4WHWUEPU,7011.424
960,NKCEA5FHH53NDT9H,4042.1836
961,NKCDU4RZYTKBTQPC,2991.784
962,MUGEBFGFT2CSSGVM,1191.6472
963,PCSE2ZFDQHP9ENMD,8127.7505
964,SHOE3TZMQHKWG7TT,5018.6045
965,SOCEGHFY7ZZ9G48G,4035.5388
966,SHOEJUQGNBAHYR3E,6438.7593
967,PCSDY5AFFHEADFCS,7591.8228
968,BRAEGJFXJR4GPU2C,1094.2753
969,NKCE5UZHWVVB7FCU,3478.6052
970,BRAEBBYRHPZNNP6Z,1183.1986
971,PCSE98DZU6XXGY3C,6600.9736
972,NKCE4PZ6UJQG9QQE,1489.0354
973,PASEA46QFBTUGATC,2000.5166
974,CRTECN2QZAQWXEKU,3257.888
975,CRTECN2QUHEXQ5BG,4864.345
976,CAGE9ENYESDHRAZG,5036.7744
977,SLIEHUFGN6EAJZZV,1512.711
978,BRAE7KQVPZXEUTHY,8566.356
979,BRAE9RDPFQQHHNNE,7906.1685
980,SHIE853ADDAHYSFQ,1827.5435
981,PCSE9HAGHNGNRHZD,13345.629
982,WATE7VE24DXUPMAG,8735.899
983,PBXE4WZJC3ZN8NFC,10720.865
984,CAGE6GQCC6YG7FTD,7271.8354
985,PCSE6SJGNDGTHPGR,1125.9534
986,TSHEGCZTUAZAYE7G,3135.1719
987,PCSE9YCZXDYVMBYZ,4043.8093
988,DREEDR97RXXXSZXX,2412.9504
989,BRAE8UZGGRVBCEHM,8598.896
990,PBXE5YG7JZP48WAF,6114.0605
991,TOPE4NB7QJFGX4PV,5456.193
992,NKCE6SR49QBZZHMP,10422.105
993,ACCE8XZMFNFCDPXE,6445.724
994,NKCE45SJXTBHBFPX,5065.5684
995,CRTECN2QVVZWDMVZ,2651.757
996,MUGECEVFM93JBPEW,3513.9324
997,PCSECV3F9MXQZH3V,298.24005
998,NKCE2RPCH7YGSPX9,5630.443
999,SHOECVMMYCMGFZZP,3122.3486
1000,SHTEDFFJMHZWSYT2,4325.046
1001,NKCEAZ6FBHSGCGAN,4477.1953
1002,NKCEGZZGGGDCERGH,7210.9873
1003,NKCDU4RZZAMFHSQY,3786.3665
1004,CAGED6YFXAHXJSDH,1446.8748
1005,WCTEHU6FYRC6WWCG,4009.0562
1006,WATDZ5HGFJCH2FGY,8078.1226
1007,IDMEHY86YP4NFZUG,3146.0298
1008,NKCEFERXYKGHFACG,4719.5264
1009,PBXEDDEFFMKZM3HG,600.78314
1010,VLBEJKMQ9QZS8ZXH,215.04765
1011,DREEG9JRZUZM5CBH,5686.564
1012,NKCE6GJ5JHFKSM6T,5129.8438
1013,SHOEG5XHVBSU5BRW,4277.9087
1014,BOTEEWFAGTNGUQ5A,4968.647
1015,ACCEGUY9XYXUMRDA,6758.6973
1016,CRTECN2QUBFBECYZ,6398.109
1017,CRTECN2QSWDGMGZZ,4040.7166
1018,SHOECSWQCEZRR82X,828.49615
1019,WATDZ5HGGUGHEZMH,7738.5835
1020,NKCED8EGPHGKRPBH,5851.9263
1021,CWDEGNNW8YCD2VHQ,5528.9517
1022,PBXE89GKDPBANA86,795.11273
1023,ACCEA7PVQP8H27UH,1267.2312
1024,JCKEEB5YX5Q8HYBM,2408.348
1025,CAGE8PKGVCNS7JCH,5799.6235
1026,NDNEBA9VUFJGTDEE,601.5733
1027,BLUEJQRHM9VA48GF,5924.1934
1028,PCSE6SJGCFMBG5PU,7097.801
1029,SHOEJP2GGGP2GGPB,1216.8333
1030,CAGE8TQ8A7TPFYZN,2002.7808
1031,TSHECHFVV3F5FHK2,3780.3306
1032,TOPE3NVYHZNAEPHA,627.91296
1033,BDGEGEGCZ5ZDXBX9,11263.167
1034,PCSE3YFFCYQVRNYX,5999.777
1035,CRTECN2QW9H2NWF2,3075.6074
1036,TOPE7ZHY4ZX6VHYU,4374.9424
1037,NKCE9GY4ZH4Q4K69,445.85583
1038,KLSEGTBP3VQPZTHF,3675.9802
1039,BRAEGGFEQRWYDHHK,4335.2305
1040,PACECF9NDZG39YPR,4677.0796
1041,SNDEGZ8XGC4BWUZF,5668.2876
1042,CRTECN2QZVM6SHSJ,2816.72
1043,SFFEGJZHZPYSE7YD,3860.0876
1044,NKCE9YFBJMTVANBC,995.4962
1045,BRAE9WYJXR43VESQ,1765.3776
1046,FABE7D5ZSVVRPG75,3567.7104
1047,ETHEGNMSZPZDZC6T,2814.6584
1048,CRTECN2QWRACCVZW,4344.9316
1049,CRTECN2QT6ZMHHHH,2812.9453
1050,PBXE8W55A32CHXZD,502.75183
1051,SUDEGGAVHGYEQJAH,2844.838
1052,NKCEAZ6FXQFHJH2Z,460.93903
1053,NKCDYFHQAKQ62MHT,2831.8708
1054,PTPE7H5JD4MH5T4D,4023.0217
1055,SHIEBQ8W6KQHQG6J,5994.9536
1056,TKSEEB9MNUGDS9DZ,3671.9326
1057,BRAEDAGATZZKMRNY,2307.1934
1058,CPIEJCN3ASM9ZRXE,4230.4233
1059,RTRDQGV3ZTKAZTPD,4377.414
1060,ARPEG54NHHJDT9FZ,4888.031
1061,ACCEBUEKVFFUX2DE,8421.66
1062,TSHEGYDYGFHGSHGY,5399.3413
1063,VLBEGZ7SBMDMYTXZ,6154.1323
1064,TOPE8ZAF4NMCGHR3,2981.5615
1065,BRAEDQEDVYJV64GV,8137.894
1066,CRTECN2QSXKNSX8Z,2836.6853
1067,BRAE3Y4ZP6GF4JKT,4319.8955
1068,SHOEJWNPWBWCE7HQ,1983.7185
1069,SUDEGVG6PJKDGW2Z,406.97128
1070,WATEBS5YABDG6ART,5006.3906
1071,JEAEGE8QCDDXCXFG,5097.9033
1072,JEAEGFMHRSUHCHDY,12239.299
1073,SHOEC8QGTYTSYHRC,5389.868
1074,NKCECZJQS73UZGX3,2964.817
1075,CAGE8X8X5QEP5BWM,5155.071
1076,SHIECHC2G6B7JPTP,1190.8206
1077,PTPEATF8HNUX8SGY,4049.8606
1078,NKCE8BG8ZXHRZN9G,7829.9907
1079,BRAEBG4ZBVZDWG8M,1485.8818
1080,SNDECV6YCADQHMUQ,6770.9434
1081,NKCEB98TYYUZE7BQ,5161.577
1082,TKPEJNSQMHREJYRD,5254.828
1083,NKCDUYA5RGAGR4PY,3711.8716
1084,CRTECN2QSQX5H4GM,4181.423
1085,CRTECN2QVNAWZZHZ,3698.911
1086,NKCE6SR4YVMYZMGY,8924.945
1087,PBXEAJVRV5HNMDTR,262.35767
1088,SFFEGF6KZ9PPM4SN,4556.5215
1089,RNGDY8PZCQHBYA8U,6824.479
1090,PCSEAH5W7RFFGKFN,4849.984
1091,RTRECZANMW6UAQ5A,4188.924
1092,PCSE9R3UWEMF57RQ,9006.032
1093,SUDEGGB4EZEJ7ZPV,4831.2354
1094,BRAEBBMQZJWQQFEE,3060.3167
1095,CRNEJB4NE9FYSGBR,2904.4946
1096,NKCDR6BHVPTCG7HA,10089.742
1097,PTPE4JYTBXSZSZPF,3339.615
1098,ACCEGGAF75RZUBTU,12921.994
1099,NSTEG358AT2YQVV2,4544.7725
1100,ACCEGKXQ9ZFSWKMU,797.54767
1101,SHOEBG6ZUGTSDGBU,4703.5703
1102,FABE92NVJWFVRWTZ,3723.8157
1103,ACCE8XZMEQ5C2MU7,5461.181
1104,SHIE2XDXPYYGJJZN,440.33255
1105,BRAE3RFCGHJGVJ9Y,9377.925
1106,NKCEA5FH9ZB34DEE,6110.7876
1107,BRAECFAQXWGHUZDQ,1898.8262
1108,SNDEBG864TPNPGSE,912.1297
1109,SHOE3MYBTPZVTGYM,4741.0635
1110,NKCECW7BGWYRZ3BP,4178.5444
1111,ACCEGGAYF5HTP4RG,80.222015
1112,BRAE8RSAJKCPQ4WP,7290.4556
1113,ACCEGXK4RRVYHJZR,532.2418
1114,CRTECN2QWHKJ3PBU,4530.77
1115,DREECUW7PKBTZPRA,4072.3145
1116,PCSE6SJGZWXPQY9G,2582.522
1117,WATDZ98SPFAQVHWR,8777.665
1118,CRTECN2QZ2HFUHH5,3099.965
1119,CRTECN2QS7YHAKV2,2132.2441
1120,NKCDU4RZNVATGYZZ,1666.5221
1121,TOPE7W4CTFFFDQBH,4280.623
1122,NKCE7MMGDBM6ZYT5,3769.3765
1123,FABE92NUSYEWSG56,712.4597
1124,NKCEFFFPZC5FFNSY,4491.6543
1125,BRAEGGER5HFB7YXT,7986.5225
1126,KTAEGFPRCCS46ZMA,3378.9177
1127,SUDEHYGUBYUKVZYJ,3638.153
1128,SHIEHZRCHVFEEVMR,6134.836
1129,RNGE9HEA2SSEK9ZD,616.5207
1130,BRAE74BRYKNFVGQE,2246.735
1131,AVCEFURSJBG924HG,609.8054
1132,DREECZJEPZNGBSFZ,3878.08
1133,SOCEJPT5QW94BHWE,1558.3008
1134,ECOEFYFCC2BUSBN5,3051.728
1135,BRAEA7GBQR7ZZN4K,2459.2705
1136,TOPE5N5ACWGNUWBY,9156.954
1137,BRAE8X2ZW4ZPDQ7A,6118.1763
1138,PELEJWHBZZHFCF4H,5099.295
1139,PBXE6YVW4CSQGJPS,3128.3586
1140,NKCE5WSJTHTHQFUG,4245.041
1141,PACE5VYXKSZZ8GKF,2881.018
1142,PELEGWXGPG8UEXPN,3195.4277
1143,CAGE7CZRJ39MZ33R,3217.6172
1144,CLTEGE4SGRTVHXAW,4195.717
